Rot 1,Rot 2,Rot 3,Trans X,Trans Y,Trans Z,Score_6D_pose,Score_Yolo,Name,Trans X icp,Trans Y icp,Trans Z icp,Rot 1 icp,Rot 2 icp,Rot 3 icp,RMSE icp,Trans X cam,Trans Y cam,Trans Z cam,N points icp,icp,gripping_result,Alone
-0.05503232585,-0.04866295528,0.2526788625,0.361315128,0.0462417916,0.2676787476,0.9077519178,0.9301757813,queen,0.3647988615,0.04023306042,0.2657360591,-0.005625536016,-0.02109371399,-0.2980070558,0.006393319646,-0.0578893146,0.08303682946,0.3284328944,1279,TRUE,TRUE,TRUE
0.03632952979,-0.05402780349,0.04168179623,0.4959118742,-0.06179086994,0.2712316764,0.9553837776,0.9189453125,queen,0.4997614682,-0.05980685078,0.2632765061,-0.02957906792,0.07877399163,0.1525460349,0.01199712817,0.1045439576,0.03692166206,0.3625771269,1014,TRUE,TRUE,TRUE
-0.03598017498,-0.05429449133,0.4240392267,0.4210110341,0.1513272083,0.2625028012,0.9896310568,0.912109375,queen,0.4256207745,0.1358185065,0.2540547077,0.02576449366,-0.007336728325,-0.3886783863,0.007919334486,-0.1630372464,0.03153233461,0.4235630323,797,TRUE,FALSE,TRUE
-0.04385133648,-0.02097000916,0.4644308176,0.3723355654,0.1513807732,0.2642239846,0.7534759045,0.9111328125,queen,0.3755183829,0.144797269,0.25585556,-0.05217561426,0.03749600197,-0.4493265048,0.00778479415,-0.1396142562,0.05762940432,0.4402825773,798,TRUE,TRUE,TRUE
0.01424704689,-0.0351614281,0.1643794708,0.4502582721,-0.09312041463,0.2702399323,0.9623585939,0.9350585938,queen,0.4447373122,-0.09174545932,0.2641548542,-0.01481633933,0.01825981345,0.2152842615,0.006595467208,0.1077028066,0.01940357339,0.3677262219,1060,TRUE,TRUE,TRUE
0.003620818105,-0.07463903212,0.06385346358,0.3854184808,-0.02593576313,0.2694260415,0.8526544571,0.90234375,queen,0.3903219419,-0.02368872182,0.2641031983,0.01726852472,0.003538186179,0.08794682856,0.005505911358,0.01522813994,0.08728239059,0.3574694167,1502,TRUE,TRUE,TRUE
-0.0458704613,-0.01377480365,0.465069154,0.3977262498,0.1544762981,0.2646221997,0.9139107466,0.9077148438,queen,0.3952328171,0.1436169946,0.251424731,-0.0357730866,-0.02366107283,-0.4738481152,0.009820175294,-0.1268865579,-0.006091903617,0.4593293547,669,TRUE,TRUE,TRUE
-0.00716803359,-0.04060708056,0.4460431862,0.431360442,0.1683113648,0.2713565451,0.8324383497,0.9047851563,queen,0.4523272408,0.1578289961,0.2488910903,0.1127513508,0.1431428118,-0.2508698276,0.01013873214,-0.1218057664,0.01543728705,0.4342242818,260,TRUE,TRUE,TRUE
-0.03457235299,-0.07458082172,0.2683295853,0.4752603557,0.0595753481,0.2579863155,0.902243495,0.85546875,queen,0.4727385065,0.04838335958,0.2536572814,0.002442219305,0.024086163,0.254826365,0.007755734826,-0.05593890926,0.028005028,0.4162359631,1085,TRUE,FALSE,TRUE
0.03624431978,-0.02216437274,0.2554384582,0.4907631052,-0.04348212184,0.269326972,0.7615506649,0.9194335938,queen,0.4839289102,-0.04602547287,0.2633015589,0.04067783895,0.02481854394,-0.3100672884,0.006913285325,0.0874793641,-0.01176171862,0.4203167101,761,TRUE,TRUE,TRUE
-0.0482641984,-0.007505984153,0.4629370061,0.3682854591,0.1649153225,0.2562233057,0.7812734246,0.923828125,queen,0.3569955076,0.1365693807,0.2602714835,0.08321976988,-0.1717604706,-0.4218346169,0.008865967634,-0.1507024482,0.01284963172,0.4493954268,490,TRUE,TRUE,TRUE
0.02933056074,-0.009706328879,0.2749341715,0.4310194721,-0.07105654167,0.269531063,0.9262042046,0.9282226563,queen,0.4242149036,-0.07044331186,0.2631810552,0.008061538288,-0.02848971294,-0.339614659,0.006628570178,0.07902161317,0.02465507647,0.3662740109,1262,TRUE,TRUE,TRUE
-0.02866805542,-0.07188327108,0.3224887111,0.400623243,0.08503509682,0.2657670921,0.9116518497,0.92578125,queen,0.404083528,0.07981527459,0.2614389288,-0.01770386495,0.0281194725,-0.3326816009,0.006402064838,-0.06812209578,0.05700764126,0.425283954,946,TRUE,TRUE,TRUE
-0.0528348093,-0.04075618171,0.9907848937,0.4085049704,-0.04476550913,0.265250917,0.9519572258,0.9301757813,king,0.3927063948,-0.0510826601,0.2635030996,-0.04049406783,-0.02252389981,-0.9938315555,0.005698348959,0.04523235835,0.03405470815,0.366704521,1408,FALSE,TRUE,TRUE
-0.06438275752,0.03252910085,0.9877044607,0.4220866223,0.09553626359,0.2586381018,0.9693347216,0.9321289063,king,0.414604932,0.078685978,0.2623489764,0.02631743225,0.01278587761,-0.9880763104,0.006356764732,-0.06505732542,0.04946776517,0.4486642472,848,FALSE,TRUE,TRUE
-0.06815901085,-0.06689769055,0.986594362,0.4913605967,-0.05808734558,0.2625636118,0.878618896,0.9165039063,king,0.4790522547,-0.05959065493,0.2657313893,0.02911457886,-0.01053459436,-0.9938226653,0.006397769134,0.100615504,0.04592165472,0.4158688442,1022,FALSE,FALSE,TRUE
0.0583777057,0.02780196409,0.967209303,0.5142756868,0.07311567968,0.2488273338,0.7878910303,0.9204101563,king,0.4785635412,0.04450798971,0.2622614255,0.04885760775,0.01364404982,-0.9607073433,0.008514521953,0.005761870412,-0.03348790467,0.5054522182,387,FALSE,FALSE,TRUE
-0.03359929608,-0.01499688169,0.9871958374,0.4341286448,-0.01555465941,0.2638380853,0.9198124409,0.92578125,king,0.4181921992,-0.02216143318,0.2631704717,-0.0234573506,-0.01764621225,-0.9868117866,0.006985804273,0.03468866674,0.0149061437,0.3992440142,1041,FALSE,FALSE,TRUE
-0.03674227812,0.0135937989,0.9951226723,0.3908272872,0.04370138212,0.2639402606,0.9971989393,0.9350585938,king,0.3760334956,0.02988564567,0.2632434119,-0.05901490929,-0.04260146566,-0.9909755847,0.007326976474,-0.03813183548,0.02308426444,0.3997091473,945,FALSE,FALSE,TRUE
-0.03835279615,-0.0755787996,0.9954183806,0.3745086938,-0.06820497793,0.2720424164,0.9967182875,0.9223632813,king,0.368458444,-0.0690226082,0.2609078962,0.029803124,-0.01792987249,-0.9989787295,0.00866276167,4.58E-02,0.05068605001,0.3285142568,1116,FALSE,TRUE,TRUE
-0.09260250366,-0.03374084033,0.994673615,0.3394050725,0.1208283756,0.2682989449,0.9659990072,0.9418945313,king,0.3435271598,0.1079086645,0.2640783306,-0.004945005695,-0.005959551658,-0.999659622,0.005541827225,-0.1322424306,0.0769662622,0.3507373737,1557,FALSE,FALSE,TRUE
0.04592197515,0.05926427041,0.9927442285,0.4166264417,0.1577625489,0.2619407373,0.8581156135,0.92578125,king,0.4049122881,0.1593399981,0.2594097816,0.1428129404,0.2768887245,-0.9475103774,0.008541388183,-0.1193550252,-0.01416012656,0.475186565,680,FALSE,FALSE,TRUE
-0.01118810219,-0.07043934063,0.9914719187,0.4641741748,0.06032434431,0.2503160573,0.7800204158,0.91796875,king,0.4450560865,0.04815117039,0.2609244497,-0.004999753347,-0.04431153546,-0.9934732249,0.007168095189,-0.01209806188,0.04271408786,0.4637718038,811,FALSE,TRUE,TRUE
-0.01961622649,-0.03099287444,0.9928701831,0.3887903418,-0.04361887198,0.2696064849,0.9653717875,0.9233398438,king,0.3798891502,-0.04743370721,0.2665494517,-0.02606468981,-0.02319298793,-0.9943386858,0.006158114938,0.03249473405,0.03999731078,0.3517620079,1407,FALSE,TRUE,TRUE
-0.03276131988,-0.05199549594,0.9878535348,0.439297844,-0.104557951,0.2674850789,0.9975550175,0.9282226563,king,0.4218907244,-0.105506104,0.2655197813,-0.01569597626,-0.04338168361,-0.9920979422,0.006037553469,0.1115660571,0.03020013524,0.3563879313,1495,FALSE,FALSE,TRUE
0.02424908228,0.03922193805,0.9709176493,0.5112402223,0.03899904994,0.2625245437,0.8302140236,0.9135742188,king,0.492150742,0.02172563392,0.262133945,0.05260495826,-0.01118382226,-0.9757399714,0.008361779864,0.03120399544,-0.03543264266,0.4788918711,409,FALSE,FALSE,TRUE
-0.08912454707,0.01567025604,0.9914763014,0.4819801875,0.1568234259,0.2749031344,0.8069272041,0.9145507813,king,0.4984124115,0.1532305905,0.2536798312,0.102581827,0.009198912363,-0.987345002,0.007764565909,-0.08660714855,-0.01047597053,0.460123853,309,FALSE,FALSE,TRUE
-0.02829210985,-0.06440991356,0.9972283195,0.382209385,-0.02951494194,0.2732638004,0.9882824421,0.9326171875,king,0.3753887493,-0.03289708236,0.2660367912,-0.04434625117,-0.03883709479,-0.9982397122,0.006243442268,0.01739109644,0.03680768106,0.3523500031,1245,FALSE,TRUE,TRUE
-0.01288047567,-0.001592691635,0.9995634204,0.3595734539,0.04735205758,0.2691233965,0.9877758026,0.9345703125,king,0.3536553916,0.03747932003,0.2639266312,-0.04148396402,-0.0267625834,-0.9981087155,0.00662485391,-0.05844827396,0.03439616216,0.377873363,1142,FALSE,TRUE,TRUE
-0.02839532307,-0.000645863812,0.9989863445,0.3653634536,0.1460300448,0.26997585,0.8307628632,0.9291992188,king,0.370303493,0.1340371853,0.2576812612,0.03896265208,0.0467378668,-0.9980916355,0.008592813618,-0.1887051165,0.05383169891,0.379429969,852,FALSE,FALSE,TRUE
-0.03895939433,-0.06847212604,0.9965203926,0.3761061054,-0.01806882277,0.270786794,0.8027374148,0.9340820313,king,0.3679586042,-0.02360937632,0.2646635303,-0.03646178231,-0.03073314294,-0.998668222,0.006301820502,0.004857942612,0.03980248499,0.3554161612,1312,FALSE,TRUE,TRUE
-0.07789417801,-0.09564270445,0.9911853769,0.3636877963,-0.09296901524,0.2775432926,0.9997936487,0.9379882813,king,0.3682223982,-0.1086940902,0.2540295144,0.01119232445,-0.2613624863,-0.9484774697,0.0152016201,0.05988659769,0.05740067086,0.3059737366,976,FALSE,TRUE,TRUE
-0.01043185254,-0.05469930607,0.9804841557,0.5113007238,-0.0701893866,0.2695667184,0.8055104613,0.9311523438,king,0.4977808356,-0.06847999525,0.2639231823,0.05068580183,-0.0161571236,-0.9782642843,0.006608846913,0.1215180731,-0.01654439743,0.4204974767,861,FALSE,FALSE,TRUE
-0.05850341655,0.02690664517,0.9979198734,0.3493019378,0.1908654399,0.2635990963,0.7037694454,0.9321289063,king,0.3788964301,0.1798123447,0.2544517832,0.3846909703,0.2503292164,-0.8820554867,0.0168626602,-0.1857756593,0.06027790439,0.4443235727,281,FALSE,TRUE,TRUE
-0.06243333921,-0.05614692303,0.983936708,0.4496956174,-0.07446199915,0.2571539311,0.8429834843,0.9228515625,king,0.4251993898,-0.07973763847,0.2662797058,-0.02173312099,-0.03633667004,-0.988600778,0.007282587581,0.09311122529,0.02680821316,0.3840572057,1143,FALSE,FALSE,TRUE
-0.05153884167,0.01361101988,0.9923458271,0.398514967,0.09862972478,0.264135219,0.8110659122,0.9165039063,king,0.3915882717,0.08581330249,0.2594435903,-0.02514082785,-0.01345874221,-0.9911569884,0.0074777646,-0.07990903355,0.006853465807,0.4323251659,853,FALSE,TRUE,TRUE
-0.03057634347,-0.09092033342,0.9950968758,0.3814099862,-0.07077453189,0.2725031023,0.9960986376,0.931640625,king,0.3728951703,-0.07089959045,0.2666194128,-0.02394484691,-0.02787741108,-0.9992596707,0.00617753571,0.05161287547,0.04773823647,0.3316177676,1371,FALSE,TRUE,TRUE
-0.07605543147,0.05064246017,0.988935156,0.47067166,0.140428776,0.2648900595,0.9123966694,0.923828125,king,0.4667508777,0.128879029,0.2566920255,0.03254407618,0.04256173639,-0.9926432421,0.007619320608,-0.07586017177,-0.04004797943,0.5010738335,498,FALSE,TRUE,TRUE
-0.00414989157,-0.01102884052,0.9989811432,0.3942550556,0.1281629796,0.2613621776,0.8763524294,0.9248046875,king,0.382687931,0.1116917329,0.2621706426,-0.004531941732,0.02313895351,-0.9995404465,0.007079850256,-0.1072248143,0.004127372662,0.4455160022,751,FALSE,TRUE,TRUE
-0.03466799865,-0.06448289657,0.9946096971,0.3914266049,-0.06479889982,0.2687311513,0.9982153177,0.9340820313,king,0.3782179959,-0.06877071449,0.2651413605,-0.01081625143,-0.01827426904,-0.99790089,0.005804817979,0.05230789999,0.04456808406,0.3435008982,1597,TRUE,TRUE,TRUE
-0.09102741459,-0.0731726331,0.9915956349,0.4674483166,-0.06664639659,0.2695207172,0.9094946384,0.9169921875,king,0.4656548277,-0.06660983724,0.264691836,0.03805116215,-0.02665621639,-0.9977359581,0.006578781095,0.09402751199,0.05500071446,0.3920848152,1024,TRUE,TRUE,TRUE
-0.057919018,0.05948681827,0.9889289738,0.4904426039,0.1362189318,0.2713756711,0.7030676603,0.912109375,king,0.4965749308,0.1296304905,0.2559045668,0.08530843814,0.03397201436,-0.9886606889,0.008763452626,-0.06218078171,-0.05461705923,0.5086283122,274,TRUE,TRUE,TRUE
-0.08856727917,-0.0606420626,0.9930380825,0.3649937085,0.1216705344,0.2685662111,0.9171729088,0.9204101563,king,0.367555399,0.1139344561,0.2599144089,-0.03360207509,-0.04587569217,-0.9964530375,0.007198012664,-0.1185563507,0.06351939049,0.4180634967,1034,TRUE,TRUE,TRUE
-0.08678212538,-0.03522034035,0.9940433544,0.3308548227,0.1583730689,0.2721066976,0.9905543327,0.931640625,king,0.3321523533,0.1435919029,0.2531798678,-0.08005641071,-0.1452324996,-0.9859916696,0.01293671184,-0.1683079548,0.06956002625,0.4115395973,510,TRUE,FALSE,TRUE
-0.1086517949,0.01528996702,0.9926494521,0.3401007435,0.1093316851,0.2771729968,0.994553566,0.9375,king,0.3438835127,0.08732950278,0.2742821385,0.07620941227,-0.02359098989,-0.9960958224,0.00637932152,-0.1215300098,0.02334274497,0.3913058196,1225,TRUE,TRUE,TRUE
-0.09486757286,-0.04155013421,0.9946212467,0.3496072445,0.1002476279,0.2746467749,0.9834131002,0.9311523438,king,0.3573004632,0.09439830021,0.2616551982,-0.009157298357,-0.05809628484,-0.9972715948,0.007475853455,-0.1097743771,0.07136594491,0.3936581434,1012,TRUE,TRUE,TRUE
-0.018978594,0.03792745771,0.9765416653,0.4651141275,0.1554427614,0.2468077608,0.8036910295,0.921875,king,0.4363066155,0.1184231812,0.2565683821,-0.002709904528,-0.02093113335,-0.9790487141,0.008689146177,-0.08942994506,-0.02646985522,0.5145647722,531,TRUE,TRUE,TRUE
0.00591951122,-0.01846675512,0.9741648469,0.4699163625,-0.02359521443,0.25682106,0.948286891,0.9287109375,king,0.4436430953,-0.03477717068,0.2639129147,0.01866123785,-0.0003618028603,-0.9742228575,0.006900543949,0.06158440365,0.004238848819,0.4229833099,906,TRUE,TRUE,TRUE
-0.0353922133,-0.03263992856,0.9893194137,0.4505353621,-0.03956894146,0.2595303364,0.7741351128,0.92578125,king,0.4274187002,-0.04865094606,0.2640137761,-0.01408286477,-0.02272433227,-0.9935889039,0.007550781252,0.06410963274,0.01628721631,0.4007848276,940,TRUE,FALSE,TRUE
-0.02097483102,0.0945067385,0.9903573,0.4874387085,0.1595322588,0.265092953,0.924852252,0.9169921875,king,0.4875762137,0.1494999281,0.2607796686,0.113703654,0.09347950091,-0.9866046817,0.007477897317,-0.08250489998,-0.05328095103,0.5216616873,389,TRUE,TRUE,TRUE
-0.08703893481,0.001706459923,0.9944643852,0.4103921892,0.1072100174,0.2694796067,0.9720380306,0.9272460938,king,0.414785156,0.1031338099,0.2593212798,0.01729285675,-0.008031928039,-0.9987531723,0.00638282529,-0.08285879999,0.04233307841,0.3907208552,1090,TRUE,TRUE,TRUE
0.007247076546,0.009540500493,0.9967636042,0.3687967236,0.08501560915,0.2663451302,0.9667346478,0.919921875,king,0.3591859042,0.07178393858,0.2620645386,-0.03176786374,-0.002467824774,-0.9962780763,0.007315775503,-0.08458620167,0.02325824268,0.4043563297,871,TRUE,FALSE,TRUE
-0.03128041511,-0.009076512044,0.9952830953,0.3631208669,0.01848076326,0.2742324988,0.9785764813,0.9375,king,0.3597273608,0.01497590021,0.2635999929,-0.0311360961,-0.003445623914,-0.9945654439,0.006357134329,-3.30E-02,3.45E-02,0.3629258645,1232,TRUE,TRUE,TRUE
-0.09260352281,-0.06361992329,0.9874079832,0.4472903174,0.0194267301,0.2671618626,0.722928524,0.9208984375,king,0.4453459364,0.01887459678,0.2610391613,-0.0008987191999,-0.005313012406,-0.9927504689,0.006100552748,0.0111092362,0.04712114394,0.4226344747,1066,TRUE,TRUE,TRUE
0.01584976288,-0.08599607294,0.9842682239,0.4911491414,-0.09818395947,0.2717398764,0.9806138277,0.9321289063,king,0.4710208385,-0.09578314666,0.2642761934,-0.01201961149,-0.02663448437,-0.9893326817,0.007880934407,0.1340935023,-0.001689938404,0.3916236974,765,TRUE,FALSE,TRUE
0.01328309639,-0.08351597715,0.9783832371,0.5167160297,-0.1022894319,0.2721025048,0.9387258291,0.923828125,king,0.5030955775,-0.09684219598,0.2656810678,0.04128310563,0.006589062536,-0.9828064784,0.006555925274,0.1513774072,-0.0135714039,0.4066096181,843,TRUE,TRUE,TRUE
-0.01973061087,-0.04832217063,0.977493884,0.5038624638,0.06400853767,0.2632455565,0.7939323783,0.9091796875,king,0.4917520775,0.0571383387,0.2617214138,0.04559974453,0.02359109027,-0.9792505119,0.00779054922,0.006490758973,-0.03825110811,0.4858910072,380,TRUE,FALSE,TRUE
-0.006695317807,-0.01953015329,0.9777937034,0.4592102633,-0.02657027425,0.2626572254,0.9266628027,0.923828125,king,0.4408781052,-0.03575831856,0.2612014317,0.002330458917,-0.03386599215,-0.9794767038,0.005934312344,0.0577918855,0.006302523157,0.4112940852,1141,TRUE,TRUE,TRUE
-0.06793009753,-0.04949270871,0.9903224584,0.4144348807,-0.07024221089,0.2678252139,0.9807351828,0.923828125,king,0.4041899949,-0.07236618847,0.2647559115,-0.03032288102,-0.0433625511,-0.9949183667,0.007059984712,0.06946165641,0.03421970647,0.3566187211,1238,TRUE,FALSE,TRUE
0.002486825887,0.06871970053,0.9790561131,0.4849587625,0.1533052153,0.2638354475,0.786655128,0.9223632813,king,0.4731410965,0.1363108546,0.2576376557,0.1089164237,0.09696428406,-0.9858417596,0.007064792414,-0.07863196337,-0.04957820049,0.5176394214,589,TRUE,TRUE,TRUE
0.02544816326,0.07472456672,0.9733336961,0.5184196183,0.1012163594,0.2696308206,0.7290118337,0.927734375,king,0.5058058639,0.09451044449,0.2617057238,-0.01130541086,-0.008870662328,-0.9715350889,0.01007816749,-0.01853451249,-0.05957954597,0.510730107,240,TRUE,TRUE,TRUE
-0.02762371751,-0.093220491,0.988688172,0.5055789788,-0.03566919502,0.2629385896,0.9344685078,0.9272460938,king,0.4880593621,-0.03909088072,0.2639903554,0.03471916457,-0.02204140402,-0.9939743639,0.006059465678,0.08846740412,0.03254590688,0.3866082356,1127,TRUE,FALSE,TRUE
0.04519866986,-0.005471648959,0.9770692809,0.4935899477,-0.001852490209,0.2615309144,0.8247736692,0.9243164063,king,0.4701266571,-0.01246137181,0.2602855675,0.04456148771,0.00100695303,-0.9777915932,0.006625894764,0.05583538142,-0.01618079405,0.4472169525,786,TRUE,TRUE,TRUE
-0.05545853895,-0.0740959391,0.9856093745,0.4240259338,-0.02917798774,0.2685722625,0.9492542744,0.9272460938,king,0.4156091439,-0.0314716155,0.2608329227,-0.07429650857,-0.04815498587,-0.9904257681,0.007256741645,0.04017686376,0.01933881285,0.3830815993,1123,TRUE,TRUE,TRUE
-0.01114532112,0.03278861048,0.6257754165,0.366454965,0.0786904471,0.2768012752,0.7142560482,0.9116210938,rook,0.3634511021,0.07299381835,0.2617913139,-0.02457743798,-0.06157945882,-0.5938443187,0.005033388286,-0.08211803264,0.01738659813,0.3938333842,743,FALSE,TRUE,TRUE
-0.001374912568,-0.1243578715,0.5538686311,0.3635394809,-0.06551746814,0.2765011875,0.999741137,0.91015625,rook,0.3635360014,-0.06550711292,0.2764943,0.00136975919,0.1243491079,-0.5538757731,0,0.03582481161,0.1011879895,0.269281307,0,FALSE,TRUE,TRUE
0.04173074749,0.02691985014,0.5867482421,0.5041234443,-0.06707159441,0.2555690169,0.7312905788,0.8979492188,rook,0.4740040715,-0.06969460507,0.2646736799,-0.01682366527,-0.08438153482,-0.612061349,0.005202383497,0.1150287759,0.04632398752,0.3738894803,917,FALSE,FALSE,TRUE
0.004858201479,0.03835877186,-0.03958999051,0.4691854129,0.1413964407,0.2935620964,0.9290352464,0.9125976563,rook,0.4643972577,0.1449595381,0.2848291811,0.1555260298,0.1337528808,-0.06386099632,0.006890915193,1.93E-05,0.05612670097,0.3350510801,649,FALSE,FALSE,TRUE
-0.0375995742,0.02337841193,0.6365744688,0.4027926459,0.1055708307,0.2653386589,0.9357221127,0.9067382813,rook,0.39565624,0.09017472113,0.2628509856,-0.01333195665,-0.08027593758,-0.6475658613,0.005629197353,-0.08536716226,0.04927940877,0.3865872809,789,FALSE,TRUE,TRUE
-0.03599242431,0.1434658269,0.6274912144,0.3775425796,0.09448404615,0.266184306,0.8595436811,0.9052734375,rook,0.3648425301,0.08554165539,0.2641263337,-0.1499769679,0.03480776131,-0.658525209,0.007135686421,-0.08855243847,0.01711675536,0.4150196597,583,FALSE,TRUE,TRUE
0.03672731582,0.07156986975,0.5518559899,0.4441016245,-0.07853872906,0.2654486173,0.8354732394,0.9111328125,rook,0.42098606,-0.08081415516,0.2651299554,-0.03025129004,-0.08457981834,-0.5525449833,0.005303078438,0.09277750675,0.02347140769,0.3736283686,851,FALSE,FALSE,TRUE
0.04400007266,0.02961026145,0.5737436719,0.4110228299,-0.06977930321,0.2637352476,0.7510907054,0.9096679688,rook,0.3890039228,-0.07348544804,0.2660090467,-0.0340491995,-0.0479078771,-0.5800031633,0.005454945615,0.06775655241,0.0396640443,0.3567954721,918,FALSE,FALSE,TRUE
0.02808828811,-0.06121961295,0.558751785,0.3748335957,-0.05938943954,0.2658795086,0.7355946898,0.9111328125,rook,0.3590645678,-0.06105912428,0.2673158493,-0.04158103755,-0.06975750808,-0.5605695707,0.005231226969,0.03921160995,0.05394520116,0.3366618649,1236,FALSE,FALSE,TRUE
-0.02715745582,0.108740156,0.5332215596,0.3878128316,0.07117518922,0.2642487537,0.8116538525,0.9047851563,rook,0.3713379246,0.05199435866,0.2629967253,-0.02839015833,-0.06979644281,-0.5155227447,0.005617994249,-0.06251996119,0.01846930919,0.4113105912,656,FALSE,FALSE,TRUE
-0.03551987995,0.1042486,0.6452297148,0.3832069199,0.1260493892,0.2582934348,0.7741485834,0.9077148438,rook,0.3717525698,0.1178084751,0.264388303,-0.1649928805,0.2204947632,-0.711652301,0.007022697028,-0.110359064,0.01311195315,0.4389555067,570,FALSE,TRUE,TRUE
0.009570255518,0.1640434972,0.5894905614,0.4735362103,0.04850319957,0.2661391771,0.7101495862,0.9018554688,rook,0.4568027452,0.03389765654,0.260691662,0.02935577268,-0.09847486414,-0.5541769006,0.00621585204,0.00239430221,-0.02199858572,0.4562371849,472,FALSE,FALSE,TRUE
-0.02320299049,-0.03344479268,-0.03729131021,0.5219697478,0.1858785743,0.2914956444,0.7501716018,0.9077148438,rook,0.5154470111,0.1875018376,0.2857015141,-0.0125508986,0.01021488869,0.05506227088,0.006888673516,-0.06854877408,0.06191946459,0.3397989832,553,FALSE,FALSE,TRUE
-0.09531735992,-0.175963891,-0.138632802,0.3747258061,0.1051775634,0.298335126,0.9991889,0.91796875,rook,0.3747279902,0.1051756922,0.298335402,0.09531669843,0.1759598557,0.1386364452,0,0.0918241547,0.1059444832,0.2457031105,0,FALSE,FALSE,TRUE
-0.003328456952,0.05946917339,0.4985220736,0.438588555,-0.0309622369,0.2607658254,0.7083432674,0.908203125,rook,0.4197988542,-0.03880858184,0.2637795064,0.001244665545,-0.05064892242,-0.49450541,0.005543173891,0.0502539124,0.01880545696,0.3963109464,702,FALSE,FALSE,TRUE
0.001542042027,-0.03743312643,0.5782811281,0.4151790043,-0.04321209027,0.2623326526,0.8585145473,0.9130859375,rook,0.4022646123,-0.0482167901,0.2662883353,-0.002693206605,-0.05642925621,-0.5665719633,0.005123285543,0.04594400407,0.08171468149,0.37286752,861,FALSE,TRUE,TRUE
-0.03553796155,0.120843219,0.5586807901,0.3735739552,0.01892594577,0.2653803373,0.7682352066,0.9106445313,rook,0.359551712,0.005228427572,0.2652258997,-0.0404150392,-0.06893451066,-0.5618794246,0.005232314755,-0.02679865455,0.03689706121,0.3751145264,799,FALSE,TRUE,TRUE
0.01851196401,0.06585990032,0.6033249636,0.5403421736,-0.09051841967,0.2616683543,0.7090230584,0.9038085938,rook,0.4994774496,-0.09247507063,0.266551652,-0.02965734524,-0.1073000539,-0.6210881693,0.006751171735,0.1552671579,-0.0196452565,0.4341321946,480,FALSE,FALSE,TRUE
-0.0006310012394,-0.1612983248,0.5925183505,0.4107655092,-0.05073484573,0.2598728968,0.9179131985,0.9155273438,rook,0.4197570971,-0.0690238566,0.2698446654,0.6146558945,0.05076624196,-0.4880941105,0.01095332107,0.001283954705,0.08511620842,0.3173015524,230,FALSE,TRUE,TRUE
-0.07120636853,0.09913286798,0.6075944276,0.4595175901,0.1310877571,0.2515688986,0.7541019917,0.875,rook,0.4427083524,0.09830298013,0.2598273593,0.001454423307,-0.004102823961,-0.5014872753,0.005204766139,-0.1237697776,0.02455737886,0.4449906626,693,FALSE,TRUE,TRUE
-0.04251934998,0.1203539566,0.6313408671,0.4269590358,0.1104722261,0.2575304073,0.7454819679,0.8984375,rook,0.407642733,0.09051806305,0.2605641123,-0.03940059535,0.04478012431,-0.7789695744,0.0056051288,-0.07425310615,-0.004570051219,0.4608887357,607,FALSE,FALSE,TRUE
-0.09008388159,0.1777042095,0.5760698273,0.3846308695,0.115472544,0.2632856101,0.7342793941,0.9106445313,rook,0.3730614488,0.09595192496,0.2622667021,-0.05151840756,-0.01486687974,-0.629691242,0.006010199215,-0.1020537075,0.01033704765,0.4316777038,550,FALSE,TRUE,TRUE
0.02380620704,-0.1397180332,0.5321895188,0.4641904824,-0.1120107163,0.2658311511,0.9436503053,0.9140625,rook,0.4527744752,-0.1058059388,0.2674803882,0.002570969201,-0.1034174541,-0.5024457068,0.005619472413,0.1296940708,0.06894249188,0.319214834,1182,FALSE,TRUE,TRUE
-0.07062702114,0.065766068,0.6282953715,0.4294387315,0.1044101623,0.2578327416,0.8080722094,0.8974609375,rook,0.4190825356,0.07708565626,0.2615667428,-0.003124823308,-0.02542910959,-0.6563502666,0.00544436257,-0.1175414602,0.04124828139,0.4086185398,668,FALSE,TRUE,TRUE
-0.001303281078,0.05562806176,0.5759110587,0.4927211895,-0.01588443189,0.2585013791,0.7081110477,0.89453125,rook,0.4741271956,-0.02677022639,0.2627700105,0.006005305685,-0.008795630243,-0.5864257577,0.005080585959,0.01721944218,0.0362049264,0.3899980158,801,FALSE,TRUE,TRUE
-0.002478704846,0.1447146149,0.6006394373,0.4136639862,-0.05666759739,0.2602815652,0.8727611303,0.912109375,rook,0.3890376845,-0.06503727826,0.2672482673,-0.02139729481,-0.04597401201,-0.6102406589,0.005921519344,0.05795823768,0.03853733487,0.367120018,767,FALSE,FALSE,TRUE
0.006178764591,0.1450424645,0.5912984317,0.4134290018,-0.05677984812,0.2602740628,0.8670438528,0.912109375,rook,0.3880619408,-0.06567933794,0.2670732329,-0.01833941423,-0.06048770745,-0.5908691197,0.005834892505,0.05839004934,0.03861587861,0.3668783491,784,TRUE,TRUE,TRUE
0.0290089271,-0.1310585603,0.541415618,0.4421384254,-0.08105426778,0.2689041561,0.9960036874,0.908203125,rook,0.4347357285,-0.07705871859,0.2667395746,-0.0009547863227,-0.07638143507,-0.5340872464,0.005422638675,0.09192628493,0.07037682912,0.3181733545,1047,TRUE,FALSE,TRUE
